Time	CellId	RNTI	BWPId	SINR(dB)
13.0278	1	1	0	29.2277
13.028	1	1	0	29.1455
13.0284	1	1	0	29.1018
13.0287	1	1	0	29.1038
13.0289	1	1	0	29.0185
13.0293	1	1	0	28.9303
13.0295	1	1	0	28.9486
13.0298	1	1	0	28.9964
13.03	1	1	0	29.0005
13.0304	1	1	0	28.9886
13.0307	1	1	0	29.01
13.0309	1	1	0	29.0262
13.0313	1	1	0	28.9818
13.0315	1	1	0	29.0743
13.0318	1	1	0	29.1394
13.032	1	1	0	29.1341
13.0324	1	1	0	29.2082
13.0327	1	1	0	29.3158
13.0329	1	1	0	29.3582
13.0333	1	1	0	29.3924
13.0335	1	1	0	29.4396
13.0338	1	1	0	29.4637
13.0342	1	1	0	29.5977
13.0344	1	1	0	29.5917
13.0347	1	1	0	29.5815
13.0349	1	1	0	29.6163
13.0353	1	1	0	29.5389
13.0355	1	1	0	29.397
13.0358	1	1	0	29.383
13.0362	1	1	0	29.3862
13.0364	1	1	0	29.3378
13.0367	1	1	0	29.3082
13.0369	1	1	0	29.2124
13.0373	1	1	0	29.1215
13.0375	1	1	0	29.1421
13.0378	1	1	0	29.1756
13.0382	1	1	0	29.1151
13.0384	1	1	0	29.0958
13.0387	1	1	0	29.0912
13.0389	1	1	0	29.0455
13.0393	1	1	0	29.0561
13.0395	1	1	0	29.1154
13.0398	1	1	0	29.159
13.0402	1	1	0	29.2386
13.0404	1	1	0	29.2794
13.0407	1	1	0	29.3226
13.0409	1	1	0	29.3211
13.0413	1	1	0	29.3341
13.0415	1	1	0	29.3037
13.0418	1	1	0	29.3459
13.0422	1	1	0	29.3815
13.0424	1	1	0	29.4127
13.0427	1	1	0	29.4304
13.0429	1	1	0	29.4279
13.0433	1	1	0	29.4188
13.0435	1	1	0	29.3542
13.0438	1	1	0	29.3641
13.0442	1	1	0	29.2522
13.0444	1	1	0	29.1724
13.0447	1	1	0	29.103
13.0449	1	1	0	29.0302
13.0453	1	1	0	28.9137
13.0455	1	1	0	28.8735
13.0458	1	1	0	28.8617
13.0462	1	1	0	28.895
13.0464	1	1	0	28.8528
13.0467	1	1	0	28.8328
13.0469	1	1	0	28.8386
13.0473	1	1	0	28.8784
13.0475	1	1	0	28.9471
13.0478	1	1	0	28.9347
13.0482	1	1	0	29.0597
13.0484	1	1	0	29.0872
13.0487	1	1	0	29.1061
13.049	1	1	0	29.1383
13.0493	1	1	0	29.1262
13.0495	1	1	0	29.1667
13.0498	1	1	0	29.2027
13.0502	1	1	0	29.1679
13.0504	1	1	0	29.1654
13.0507	1	1	0	29.1617
13.051	1	1	0	29.1218
13.0513	1	1	0	29.0786
13.0515	1	1	0	29.0159
13.0518	1	1	0	28.9494
13.0522	1	1	0	28.9049
13.0524	1	1	0	28.9
13.0527	1	1	0	28.8283
13.053	1	1	0	28.676
13.0533	1	1	0	28.605
13.0535	1	1	0	28.5747
13.0538	1	1	0	28.5401
13.0542	1	1	0	28.5485
13.0544	1	1	0	28.4579
13.0547	1	1	0	28.43
13.055	1	1	0	28.3673
13.0553	1	1	0	28.4103
13.0555	1	1	0	28.4179
13.0558	1	1	0	28.4753
13.0562	1	1	0	28.5849
13.0564	1	1	0	28.6936
13.0567	1	1	0	28.7807
13.057	1	1	0	28.8943
13.0573	1	1	0	28.99
13.0575	1	1	0	29.0282
13.0578	1	1	0	29.1059
13.0582	1	1	0	29.1429
13.0584	1	1	0	29.1323
13.0587	1	1	0	29.1591
13.059	1	1	0	29.1861
13.0593	1	1	0	29.1377
13.0595	1	1	0	29.089
13.0598	1	1	0	29.0712
13.0602	1	1	0	29.0034
13.0604	1	1	0	28.9389
13.0607	1	1	0	28.8891
13.061	1	1	0	28.8245
13.0613	1	1	0	28.7063
13.0615	1	1	0	28.5862
13.0619	1	1	0	28.5175
13.0622	1	1	0	28.4286
13.0624	1	1	0	28.3741
13.0627	1	1	0	28.3802
13.063	1	1	0	28.3762
13.0633	1	1	0	28.3304
13.0635	1	1	0	28.3772
13.0639	1	1	0	28.3583
13.0642	1	1	0	28.4239
13.0644	1	1	0	28.5064
13.0647	1	1	0	28.5891
13.065	1	1	0	28.6227
13.0653	1	1	0	28.6514
13.0655	1	1	0	28.7061
13.0659	1	1	0	28.7869
13.0662	1	1	0	28.8835
13.0664	1	1	0	28.9619
13.0667	1	1	0	29.0213
13.067	1	1	0	29.0931
13.0673	1	1	0	29.1272
13.0675	1	1	0	29.1326
13.0679	1	1	0	29.0735
13.0682	1	1	0	29.057
13.0684	1	1	0	29.0205
13.0687	1	1	0	28.9357
13.069	1	1	0	28.8685
13.0693	1	1	0	28.7591
13.0695	1	1	0	28.7461
13.0699	1	1	0	28.6428
13.0702	1	1	0	28.6432
13.0704	1	1	0	28.6117
13.0707	1	1	0	28.5487
13.071	1	1	0	28.4797
13.0713	1	1	0	28.3974
13.0715	1	1	0	28.3447
13.0719	1	1	0	28.3163
13.0722	1	1	0	28.3037
13.0724	1	1	0	28.3503
13.0727	1	1	0	28.3928
13.073	1	1	0	28.4425
13.0733	1	1	0	28.4707
13.0735	1	1	0	28.4866
13.0739	1	1	0	28.5639
13.0742	1	1	0	28.5921
13.0744	1	1	0	28.6573
13.0748	1	1	0	28.7277
13.075	1	1	0	28.7315
13.0753	1	1	0	28.7634
13.0755	1	1	0	28.8222
13.0759	1	1	0	28.8383
13.0762	1	1	0	28.7927
13.0764	1	1	0	28.8515
13.0768	1	1	0	28.6994
13.077	1	1	0	28.68
13.0773	1	1	0	28.6583
13.0775	1	1	0	28.6689
13.0779	1	1	0	28.5756
13.0782	1	1	0	28.5161
13.0784	1	1	0	28.4696
13.0788	1	1	0	28.3734
13.079	1	1	0	28.3318
13.0793	1	1	0	28.2491
13.0795	1	1	0	28.2534
13.0799	1	1	0	28.2788
13.0802	1	1	0	28.237
13.0804	1	1	0	28.2963
13.0808	1	1	0	28.2756
13.081	1	1	0	28.2488
13.0813	1	1	0	28.3414
13.0815	1	1	0	28.3816
13.0819	1	1	0	28.4634
13.0822	1	1	0	28.536
13.0824	1	1	0	28.5167
13.0828	1	1	0	28.603
13.083	1	1	0	28.5774
13.0833	1	1	0	28.5315
13.0835	1	1	0	28.5516
13.0839	1	1	0	28.6147
13.0842	1	1	0	28.5322
13.0844	1	1	0	28.5307
13.0848	1	1	0	28.5588
13.085	1	1	0	28.4799
13.0853	1	1	0	28.4726
13.0855	1	1	0	28.3998
13.0859	1	1	0	28.382
13.0862	1	1	0	28.3218
13.0864	1	1	0	28.3223
13.0868	1	1	0	28.2858
13.087	1	1	0	28.2561
13.0873	1	1	0	28.2109
13.0875	1	1	0	28.2277
13.0879	1	1	0	28.2254
13.0882	1	1	0	28.2278
13.0884	1	1	0	28.2756
13.0888	1	1	0	28.3531
13.089	1	1	0	28.3824
13.0893	1	1	0	28.4172
13.0897	1	1	0	28.471
13.0899	1	1	0	28.4763
13.0902	1	1	0	28.5463
13.0904	1	1	0	28.6142
13.0908	1	1	0	28.7438
13.091	1	1	0	28.8124
13.0913	1	1	0	28.8632
13.0917	1	1	0	28.9439
13.0919	1	1	0	28.9648
13.0922	1	1	0	28.9535
13.0924	1	1	0	28.9397
13.0928	1	1	0	28.8439
13.093	1	1	0	28.8323
13.0933	1	1	0	28.8259
13.0937	1	1	0	28.7452
13.0939	1	1	0	28.6995
13.0942	1	1	0	28.6196
13.0944	1	1	0	28.5238
13.0948	1	1	0	28.461
13.095	1	1	0	28.41
13.0953	1	1	0	28.3343
13.0957	1	1	0	28.2663
13.0959	1	1	0	28.209
13.0962	1	1	0	28.1404
13.0964	1	1	0	28.1197
13.0968	1	1	0	28.0736
13.097	1	1	0	28.1581
13.0973	1	1	0	28.1569
13.0977	1	1	0	28.289
13.0979	1	1	0	28.35
13.0982	1	1	0	28.4147
13.0984	1	1	0	28.4789
13.0988	1	1	0	28.5438
13.099	1	1	0	28.6216
13.0993	1	1	0	28.705
13.0997	1	1	0	28.7996
13.0999	1	1	0	28.86
13.1002	1	1	0	28.9286
13.1004	1	1	0	29.0737
13.1008	1	1	0	29.1228
13.101	1	1	0	29.1453
13.1013	1	1	0	29.137
13.1017	1	1	0	29.079
13.1019	1	1	0	29.0291
13.1022	1	1	0	28.993
13.1025	1	1	0	28.915
13.1028	1	1	0	28.7943
13.103	1	1	0	28.7683
13.1033	1	1	0	28.6176
13.1037	1	1	0	28.5257
13.1039	1	1	0	28.51
13.1042	1	1	0	28.4042
13.1045	1	1	0	28.2643
13.1048	1	1	0	28.2202
13.105	1	1	0	28.2684
13.1053	1	1	0	28.2749
13.1057	1	1	0	28.2841
13.1059	1	1	0	28.3164
13.1062	1	1	0	28.3233
13.1065	1	1	0	28.3236
13.1068	1	1	0	28.3888
13.107	1	1	0	28.4353
13.1073	1	1	0	28.4919
13.1077	1	1	0	28.5613
13.1079	1	1	0	28.6365
13.1082	1	1	0	28.6886
13.1085	1	1	0	28.7653
13.1088	1	1	0	28.8125
13.109	1	1	0	28.8325
13.1093	1	1	0	28.8358
13.1097	1	1	0	28.8611
13.1099	1	1	0	28.8623
13.1102	1	1	0	28.8671
13.1105	1	1	0	28.8112
13.1108	1	1	0	28.7294
13.111	1	1	0	28.6458
13.1113	1	1	0	28.6392
13.1117	1	1	0	28.5352
13.1119	1	1	0	28.4643
13.1122	1	1	0	28.3966
13.1125	1	1	0	28.2636
13.1128	1	1	0	28.2351
13.113	1	1	0	28.175
13.1133	1	1	0	28.1198
13.1137	1	1	0	28.0457
13.1139	1	1	0	28.0864
13.1142	1	1	0	28.0834
13.1145	1	1	0	28.117
13.1148	1	1	0	28.1726
13.115	1	1	0	28.2155
13.1154	1	1	0	28.2493
13.1157	1	1	0	28.344
13.1159	1	1	0	28.3528
13.1162	1	1	0	28.4239
13.1165	1	1	0	28.4661
13.1168	1	1	0	28.4925
13.117	1	1	0	28.586
13.1174	1	1	0	28.5873
13.1177	1	1	0	28.5818
13.1179	1	1	0	28.5776
13.1182	1	1	0	28.5251
13.1185	1	1	0	28.6112
13.1188	1	1	0	28.5757
13.119	1	1	0	28.5189
13.1194	1	1	0	28.5489
13.1197	1	1	0	28.4957
13.1199	1	1	0	28.4083
13.1202	1	1	0	28.4044
13.1205	1	1	0	28.3741
13.1208	1	1	0	28.3608
13.121	1	1	0	28.3263
13.1214	1	1	0	28.3186
13.1217	1	1	0	28.3537
13.1219	1	1	0	28.3278
13.1222	1	1	0	28.3219
13.1225	1	1	0	28.3159
13.1228	1	1	0	28.3265
13.123	1	1	0	28.3247
13.1234	1	1	0	28.3739
13.1237	1	1	0	28.3777
13.1239	1	1	0	28.4863
13.1242	1	1	0	28.4842
13.1245	1	1	0	28.5342
13.1248	1	1	0	28.5605
13.125	1	1	0	28.4879
13.1254	1	1	0	28.5054
13.1257	1	1	0	28.5208
13.1259	1	1	0	28.5232
13.1262	1	1	0	28.559
13.1265	1	1	0	28.6589
13.1268	1	1	0	28.6417
13.127	1	1	0	28.6115
13.1274	1	1	0	28.5089
13.1277	1	1	0	28.4694
13.1279	1	1	0	28.4769
13.1283	1	1	0	28.3576
13.1285	1	1	0	28.2778
13.1288	1	1	0	28.26
13.129	1	1	0	28.2245
13.1294	1	1	0	28.2012
13.1297	1	1	0	28.1313
13.1299	1	1	0	28.0603
13.1303	1	1	0	27.9957
13.1305	1	1	0	27.9554
13.1308	1	1	0	28.0125
13.131	1	1	0	28.0867
13.1314	1	1	0	28.1035
13.1317	1	1	0	28.1444
13.1319	1	1	0	28.145
13.1323	1	1	0	28.2883
13.1325	1	1	0	28.3849
13.1328	1	1	0	28.4468
13.133	1	1	0	28.4999
13.1334	1	1	0	28.5286
13.1337	1	1	0	28.6161
13.1339	1	1	0	28.5981
13.1343	1	1	0	28.678
13.1345	1	1	0	28.7066
13.1348	1	1	0	28.6793
13.135	1	1	0	28.6862
13.1354	1	1	0	28.6126
13.1357	1	1	0	28.6165
13.1359	1	1	0	28.5994
13.1363	1	1	0	28.5021
13.1365	1	1	0	28.4357
13.1368	1	1	0	28.355
13.137	1	1	0	28.2512
13.1374	1	1	0	28.1389
13.1377	1	1	0	28.1202
13.1379	1	1	0	28.057
13.1383	1	1	0	28.0827
13.1385	1	1	0	28.0773
13.1388	1	1	0	28.0292
13.139	1	1	0	28.0618
13.1394	1	1	0	28.0403
13.1397	1	1	0	28.0991
13.1399	1	1	0	28.1452
13.1403	1	1	0	28.2578
13.1405	1	1	0	28.3424
13.1408	1	1	0	28.45
13.141	1	1	0	28.5395
13.1414	1	1	0	28.6202
13.1417	1	1	0	28.6792
13.1419	1	1	0	28.6846
13.1423	1	1	0	28.7319
13.1425	1	1	0	28.7905
13.1428	1	1	0	28.7797
13.1432	1	1	0	28.7779
13.1434	1	1	0	28.6983
13.1437	1	1	0	28.6908
13.1439	1	1	0	28.6369
13.1443	1	1	0	28.5889
13.1445	1	1	0	28.5136
13.1448	1	1	0	28.4863
13.1452	1	1	0	28.3918
13.1454	1	1	0	28.3757
13.1457	1	1	0	28.33
13.1459	1	1	0	28.2602
13.1463	1	1	0	28.2082
13.1465	1	1	0	28.138
13.1468	1	1	0	28.055
13.1472	1	1	0	28.0538
13.1474	1	1	0	28.0492
13.1477	1	1	0	28.083
13.1479	1	1	0	28.084
13.1483	1	1	0	28.1004
13.1485	1	1	0	28.1621
13.1488	1	1	0	28.1877
13.1492	1	1	0	28.3527
13.1494	1	1	0	28.4364
13.1497	1	1	0	28.5112
13.1499	1	1	0	28.5964
13.1503	1	1	0	28.6438
13.1505	1	1	0	28.6825
13.1508	1	1	0	28.7333
13.1512	1	1	0	28.805
13.1514	1	1	0	28.8645
13.1517	1	1	0	28.8887
13.1519	1	1	0	28.8611
13.1523	1	1	0	28.7523
13.1525	1	1	0	28.7286
13.1528	1	1	0	28.6829
13.1532	1	1	0	28.5426
13.1534	1	1	0	28.5148
13.1537	1	1	0	28.4288
13.1539	1	1	0	28.3485
13.1543	1	1	0	28.2522
13.1545	1	1	0	28.24
13.1548	1	1	0	28.1904
13.1552	1	1	0	28.1058
13.1554	1	1	0	28.0583
13.1557	1	1	0	28.0668
13.156	1	1	0	28.1042
13.1563	1	1	0	28.0508
13.1565	1	1	0	28.0834
13.1568	1	1	0	28.0606
13.1572	1	1	0	28.089
13.1574	1	1	0	28.1982
13.1577	1	1	0	28.2489
13.158	1	1	0	28.2452
13.1583	1	1	0	28.2883
13.1585	1	1	0	28.3562
13.1588	1	1	0	28.3638
13.1592	1	1	0	28.3559
13.1594	1	1	0	28.3807
13.1597	1	1	0	28.404
13.16	1	1	0	28.3998
13.1603	1	1	0	28.4643
13.1605	1	1	0	28.4964
13.1608	1	1	0	28.4791
13.1612	1	1	0	28.4728
13.1614	1	1	0	28.4446
13.1617	1	1	0	28.3795
13.162	1	1	0	28.3925
13.1623	1	1	0	28.388
13.1625	1	1	0	28.2884
13.1628	1	1	0	28.2834
13.1632	1	1	0	28.2061
13.1634	1	1	0	28.1997
13.1637	1	1	0	28.1912
13.164	1	1	0	28.1367
13.1643	1	1	0	28.1982
13.1645	1	1	0	28.1688
13.1648	1	1	0	28.1305
13.1652	1	1	0	28.1528
13.1654	1	1	0	28.2099
13.1657	1	1	0	28.2402
13.166	1	1	0	28.2882
13.1663	1	1	0	28.3259
13.1665	1	1	0	28.3369
13.1668	1	1	0	28.4072
13.1672	1	1	0	28.5157
13.1674	1	1	0	28.5135
13.1677	1	1	0	28.5029
13.168	1	1	0	28.5179
13.1683	1	1	0	28.5319
13.1685	1	1	0	28.5612
13.1689	1	1	0	28.5937
13.1692	1	1	0	28.5246
13.1694	1	1	0	28.6223
13.1697	1	1	0	28.5725
13.17	1	1	0	28.4863
13.1703	1	1	0	28.4096
13.1705	1	1	0	28.364
13.1709	1	1	0	28.2649
13.1712	1	1	0	28.2549
13.1714	1	1	0	28.1684
13.1717	1	1	0	28.1429
13.172	1	1	0	28.1581
13.1723	1	1	0	28.1181
13.1725	1	1	0	28.1228
13.1729	1	1	0	28.1929
13.1732	1	1	0	28.2531
13.1734	1	1	0	28.1851
13.1737	1	1	0	28.2879
13.174	1	1	0	28.2785
13.1743	1	1	0	28.3515
13.1745	1	1	0	28.4056
13.1749	1	1	0	28.529
13.1752	1	1	0	28.5852
13.1754	1	1	0	28.6413
13.1757	1	1	0	28.6855
13.176	1	1	0	28.7334
13.1763	1	1	0	28.6863
13.1765	1	1	0	28.6776
13.1769	1	1	0	28.661
13.1772	1	1	0	28.5551
13.1774	1	1	0	28.5233
13.1777	1	1	0	28.5168
13.178	1	1	0	28.4323
13.1783	1	1	0	28.36
13.1785	1	1	0	28.3536
13.1789	1	1	0	28.312
13.1792	1	1	0	28.2515
13.1794	1	1	0	28.2844
13.1797	1	1	0	28.2358
13.18	1	1	0	28.1754
13.1803	1	1	0	28.1822
13.1805	1	1	0	28.183
13.1809	1	1	0	28.1996
13.1812	1	1	0	28.2309
13.1814	1	1	0	28.2344
13.1818	1	1	0	28.1833
13.182	1	1	0	28.1791
13.1823	1	1	0	28.1927
13.1825	1	1	0	28.2643
13.1829	1	1	0	28.3626
13.1832	1	1	0	28.3975
13.1834	1	1	0	28.3867
13.1838	1	1	0	28.4759
13.184	1	1	0	28.5031
13.1843	1	1	0	28.5653
13.1845	1	1	0	28.5682
13.1849	1	1	0	28.5294
13.1852	1	1	0	28.4658
13.1854	1	1	0	28.4354
13.1858	1	1	0	28.3108
13.186	1	1	0	28.2102
13.1863	1	1	0	28.2299
13.1865	1	1	0	28.2282
13.1869	1	1	0	28.166
13.1872	1	1	0	28.0849
13.1874	1	1	0	27.9954
13.1878	1	1	0	27.8784
13.188	1	1	0	27.8442
13.1883	1	1	0	27.8058
13.1885	1	1	0	27.784
13.1889	1	1	0	27.7005
13.1892	1	1	0	27.7651
13.1894	1	1	0	27.7825
13.1898	1	1	0	27.8732
13.19	1	1	0	27.9511
13.1903	1	1	0	27.9742
13.1905	1	1	0	28.0294
13.1909	1	1	0	28.1585
13.1912	1	1	0	28.2736
13.1914	1	1	0	28.369
13.1918	1	1	0	28.5554
13.192	1	1	0	28.6201
13.1923	1	1	0	28.6478
13.1925	1	1	0	28.6725
13.1929	1	1	0	28.7431
13.1932	1	1	0	28.6826
13.1934	1	1	0	28.6934
13.1938	1	1	0	28.6664
13.194	1	1	0	28.6223
13.1943	1	1	0	28.5674
13.1945	1	1	0	28.4676
13.1949	1	1	0	28.3532
13.1952	1	1	0	28.2758
13.1954	1	1	0	28.183
13.1958	1	1	0	28.0138
13.196	1	1	0	27.9017
13.1963	1	1	0	27.8456
13.1967	1	1	0	27.77
13.1969	1	1	0	27.7589
13.1972	1	1	0	27.6626
13.1974	1	1	0	27.6882
13.1978	1	1	0	27.7392
13.198	1	1	0	27.7459
13.1983	1	1	0	27.7673
13.1987	1	1	0	27.9022
13.1989	1	1	0	27.9261
13.1992	1	1	0	27.9756
13.1994	1	1	0	28.0014
13.1998	1	1	0	27.9301
13.2	1	1	0	27.0708
13.2003	1	1	0	27.0745
13.2007	1	1	0	27.0695
13.2009	1	1	0	27.0759
13.2012	1	1	0	27.0794
13.2014	1	1	0	27.0895
13.2018	1	1	0	27.0958
13.202	1	1	0	27.0957
13.2023	1	1	0	27.0958
13.2027	1	1	0	27.104
13.2029	1	1	0	27.111
13.2032	1	1	0	27.1058
13.2034	1	1	0	27.1012
13.2038	1	1	0	27.1085
13.204	1	1	0	27.1097
13.2043	1	1	0	27.1139
13.2047	1	1	0	27.1039
13.2049	1	1	0	27.1016
13.2052	1	1	0	27.1012
13.2054	1	1	0	27.0952
13.2058	1	1	0	27.1077
13.206	1	1	0	27.1014
13.2063	1	1	0	27.0991
13.2067	1	1	0	27.0983
13.2069	1	1	0	27.1006
13.2072	1	1	0	27.103
13.2074	1	1	0	27.1026
13.2078	1	1	0	27.104
13.208	1	1	0	27.1047
13.2083	1	1	0	27.1067
13.2087	1	1	0	27.1137
13.2089	1	1	0	27.1121
13.2092	1	1	0	27.1126
13.2095	1	1	0	27.1075
13.2098	1	1	0	27.1051
13.21	1	1	0	27.1026
13.2103	1	1	0	27.105
13.2107	1	1	0	27.1053
13.2109	1	1	0	27.1071
13.2112	1	1	0	27.1036
13.2115	1	1	0	27.1047
13.2118	1	1	0	27.0969
13.212	1	1	0	27.0998
13.2123	1	1	0	27.1018
13.2127	1	1	0	27.0981
13.2129	1	1	0	27.1012
13.2132	1	1	0	27.0925
13.2135	1	1	0	27.0977
13.2138	1	1	0	27.1013
13.214	1	1	0	27.099
13.2143	1	1	0	27.1005
13.2147	1	1	0	27.1005
13.2149	1	1	0	27.0966
13.2152	1	1	0	27.1006
13.2155	1	1	0	27.0958
13.2158	1	1	0	27.1025
13.216	1	1	0	27.0941
13.2163	1	1	0	27.0935
13.2167	1	1	0	27.0926
13.2169	1	1	0	27.0987
13.2172	1	1	0	27.0967
13.2175	1	1	0	27.0921
13.2178	1	1	0	27.0961
13.218	1	1	0	27.0933
13.2183	1	1	0	27.0931
13.2187	1	1	0	27.0935
13.2189	1	1	0	27.0999
13.2192	1	1	0	27.0977
13.2195	1	1	0	27.1045
13.2198	1	1	0	27.1043
13.22	1	1	0	27.1133
13.2203	1	1	0	27.1189
13.2207	1	1	0	27.1206
13.2209	1	1	0	27.1237
13.2212	1	1	0	27.1146
13.2215	1	1	0	27.1143
13.2218	1	1	0	27.1152
13.222	1	1	0	27.1048
13.2224	1	1	0	27.1045
13.2227	1	1	0	27.1015
13.2229	1	1	0	27.0975
13.2232	1	1	0	27.1001
13.2235	1	1	0	27.0962
13.2238	1	1	0	27.0853
13.224	1	1	0	27.0879
13.2244	1	1	0	27.0906
13.2247	1	1	0	27.0862
13.2249	1	1	0	27.0943
13.2252	1	1	0	27.0931
13.2255	1	1	0	27.0955
13.2258	1	1	0	27.1001
13.226	1	1	0	27.0895
13.2264	1	1	0	27.0916
13.2267	1	1	0	27.0965
13.2269	1	1	0	27.0956
13.2272	1	1	0	27.0919
13.2275	1	1	0	27.096
13.2278	1	1	0	27.0984
13.228	1	1	0	27.0964
13.2284	1	1	0	27.104
13.2287	1	1	0	27.1017
13.2289	1	1	0	27.1034
13.2292	1	1	0	27.1112
13.2295	1	1	0	27.1131
13.2298	1	1	0	27.1165
13.23	1	1	0	27.1076
13.2304	1	1	0	27.0945
13.2307	1	1	0	27.0962
13.2309	1	1	0	27.0893
13.2312	1	1	0	27.0964
13.2315	1	1	0	27.0993
13.2318	1	1	0	27.1007
13.232	1	1	0	27.1056
13.2324	1	1	0	27.1106
13.2327	1	1	0	27.1137
13.2329	1	1	0	27.1089
13.2332	1	1	0	27.1145
13.2335	1	1	0	27.1147
13.2338	1	1	0	27.1187
13.234	1	1	0	27.1151
13.2344	1	1	0	27.1198
13.2347	1	1	0	27.1176
13.2349	1	1	0	27.1231
13.2352	1	1	0	27.1228
13.2355	1	1	0	27.1322
13.2358	1	1	0	27.1328
13.236	1	1	0	27.1285
13.2364	1	1	0	27.1295
13.2367	1	1	0	27.1316
13.2369	1	1	0	27.1316
13.2373	1	1	0	27.1215
13.2375	1	1	0	27.1277
13.2378	1	1	0	27.1293
13.238	1	1	0	27.134
13.2384	1	1	0	27.1273
13.2387	1	1	0	27.1325
13.2389	1	1	0	27.1419
13.2393	1	1	0	27.1464
13.2395	1	1	0	27.146
13.2398	1	1	0	27.1498
13.24	1	1	0	27.1468
13.2404	1	1	0	27.1408
13.2407	1	1	0	27.1451
13.2409	1	1	0	27.1469
13.2413	1	1	0	27.1392
13.2415	1	1	0	27.1456
13.2418	1	1	0	27.1495
13.242	1	1	0	27.1502
13.2424	1	1	0	27.1544
13.2427	1	1	0	27.1614
13.2429	1	1	0	27.1574
13.2433	1	1	0	27.1601
13.2435	1	1	0	27.1586
13.2438	1	1	0	27.1558
13.244	1	1	0	27.1599
13.2444	1	1	0	27.1673
13.2447	1	1	0	27.1581
13.2449	1	1	0	27.1572
13.2453	1	1	0	27.1462
13.2455	1	1	0	27.1442
13.2458	1	1	0	27.1436
13.246	1	1	0	27.1496
13.2464	1	1	0	27.1604
13.2467	1	1	0	27.1662
13.2469	1	1	0	27.1671
13.2473	1	1	0	27.1724
13.2475	1	1	0	27.1749
13.2478	1	1	0	27.1877
13.248	1	1	0	27.1831
13.2484	1	1	0	27.1816
13.2487	1	1	0	27.185
13.2489	1	1	0	27.1862
13.2493	1	1	0	27.191
13.2495	1	1	0	27.1863
13.2498	1	1	0	27.1811
13.2502	1	1	0	27.1796
13.2504	1	1	0	27.1732
13.2507	1	1	0	27.1763
13.2509	1	1	0	27.1814
13.2513	1	1	0	27.1892
13.2515	1	1	0	27.1936
13.2518	1	1	0	27.1901
13.2522	1	1	0	27.1911
13.2524	1	1	0	27.1896
13.2527	1	1	0	27.1879
13.2529	1	1	0	27.1882
13.2533	1	1	0	27.1894
13.2535	1	1	0	27.1967
13.2538	1	1	0	27.2018
13.2542	1	1	0	27.2019
13.2544	1	1	0	27.2064
13.2547	1	1	0	27.2133
13.2549	1	1	0	27.2097
13.2553	1	1	0	27.2146
13.2555	1	1	0	27.2119
13.2558	1	1	0	27.2066
13.2562	1	1	0	27.2116
13.2564	1	1	0	27.2113
13.2567	1	1	0	27.2275
13.2569	1	1	0	27.2295
13.2573	1	1	0	27.2313
13.2575	1	1	0	27.2366
13.2578	1	1	0	27.2365
13.2582	1	1	0	27.2578
13.2584	1	1	0	27.2665
13.2587	1	1	0	27.271
13.2589	1	1	0	27.2736
13.2593	1	1	0	27.2752
13.2595	1	1	0	27.2826
13.2598	1	1	0	27.2891
13.2602	1	1	0	27.2811
13.2604	1	1	0	27.2747
13.2607	1	1	0	27.2827
13.2609	1	1	0	27.2845
13.2613	1	1	0	27.2862
13.2615	1	1	0	27.2868
13.2618	1	1	0	27.2902
13.2622	1	1	0	27.2896
13.2624	1	1	0	27.2925
13.2627	1	1	0	27.3016
13.263	1	1	0	27.3054
13.2633	1	1	0	27.304
13.2635	1	1	0	27.3031
13.2638	1	1	0	27.3068
13.2642	1	1	0	27.3117
13.2644	1	1	0	27.3059
13.2647	1	1	0	27.3127
13.265	1	1	0	27.3138
13.2653	1	1	0	27.309
13.2655	1	1	0	27.3146
13.2658	1	1	0	27.3159
13.2662	1	1	0	27.3223
13.2664	1	1	0	27.3157
13.2667	1	1	0	27.3147
13.267	1	1	0	27.3238
13.2673	1	1	0	27.3262
13.2675	1	1	0	27.3276
13.2678	1	1	0	27.3287
13.2682	1	1	0	27.3316
13.2684	1	1	0	27.3311
13.2687	1	1	0	27.335
13.269	1	1	0	27.3314
13.2693	1	1	0	27.3333
13.2695	1	1	0	27.3337
13.2698	1	1	0	27.3349
13.2702	1	1	0	27.3448
13.2704	1	1	0	27.3444
13.2707	1	1	0	27.3534
13.271	1	1	0	27.3459
13.2713	1	1	0	27.3468
13.2715	1	1	0	27.3498
13.2718	1	1	0	27.358
13.2722	1	1	0	27.3533
13.2724	1	1	0	27.3535
13.2727	1	1	0	27.3566
13.273	1	1	0	27.353
13.2733	1	1	0	27.352
13.2735	1	1	0	27.3493
13.2738	1	1	0	27.3393
13.2742	1	1	0	27.3294
13.2744	1	1	0	27.3257
13.2747	1	1	0	27.32
13.275	1	1	0	27.3159
13.2753	1	1	0	27.3178
13.2755	1	1	0	27.3181
13.2759	1	1	0	27.3155
13.2762	1	1	0	27.3118
13.2764	1	1	0	27.3157
13.2767	1	1	0	27.3177
13.277	1	1	0	27.308
13.2773	1	1	0	27.3105
13.2775	1	1	0	27.3141
13.2779	1	1	0	27.3027
13.2782	1	1	0	27.3028
13.2784	1	1	0	27.3004
13.2787	1	1	0	27.3045
13.279	1	1	0	27.2991
13.2793	1	1	0	27.3085
13.2795	1	1	0	27.3115
13.2799	1	1	0	27.307
13.2802	1	1	0	27.3067
13.2804	1	1	0	27.307
13.2807	1	1	0	27.3002
