% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
18.0748	1	0	0	1	1807	5	0	1	4	15	1	0	28	1997
18.0751	1	0	0	1	1807	5	3	1	4	14	1	0	28	1997
18.0754	1	0	0	1	1807	5	5	1	4	15	1	0	28	1997
18.0756	1	0	0	1	1807	5	7	1	4	13	1	0	28	1997
18.076	1	0	0	1	1807	6	2	1	4	15	1	0	28	1997
18.0763	1	0	0	1	1807	6	4	1	4	14	1	0	28	1997
18.0765	1	0	0	1	1807	6	6	1	4	13	1	0	28	1997
18.0768	1	0	0	1	1807	7	0	1	4	15	1	0	28	1997
18.0771	1	0	0	1	1807	7	3	1	4	14	1	0	28	1997
18.0774	1	0	0	1	1807	7	5	1	4	15	1	0	28	1997
18.0776	1	0	0	1	1807	7	7	1	4	13	1	0	28	1997
18.078	1	0	0	1	1807	8	2	1	4	15	1	0	28	1997
18.0783	1	0	0	1	1807	8	4	1	4	14	1	0	28	1997
18.0785	1	0	0	1	1807	8	6	1	4	13	1	0	28	1997
18.0787	1	0	0	1	1807	9	0	1	4	15	1	0	28	1997
18.0791	1	0	0	1	1807	9	3	1	4	14	1	0	28	1997
18.0794	1	0	0	1	1807	9	5	1	4	15	1	0	28	1997
18.0796	1	0	0	1	1807	9	7	1	4	13	1	0	28	1997
18.08	1	0	0	1	1808	0	2	1	4	15	1	0	28	1997
18.0802	1	0	0	1	1808	0	4	1	4	14	1	0	28	1997
18.0805	1	0	0	1	1808	0	6	1	4	13	1	0	28	1997
18.0809	1	0	0	1	1808	1	1	1	4	15	1	0	28	1997
18.0811	1	0	0	1	1808	1	3	1	4	14	1	0	28	1997
18.0814	1	0	0	1	1808	1	5	1	4	13	1	0	28	1997
18.0816	1	0	0	1	1808	1	7	1	4	15	1	0	28	1997
18.082	1	0	0	1	1808	2	2	1	4	14	1	0	28	1997
18.0822	1	0	0	1	1808	2	4	1	4	15	1	0	28	1997
18.0825	1	0	0	1	1808	2	6	1	4	13	1	0	28	1997
18.0829	1	0	0	1	1808	3	1	1	4	15	1	0	28	1997
18.0831	1	0	0	1	1808	3	3	1	4	14	1	0	28	1997
18.0834	1	0	0	1	1808	3	5	1	4	13	1	0	28	1997
18.0836	1	0	0	1	1808	3	7	1	4	15	1	0	28	1997
18.084	1	0	0	1	1808	4	2	1	4	14	1	0	28	1997
18.0843	1	0	0	1	1808	4	4	1	4	15	1	0	28	1997
18.0845	1	0	0	1	1808	4	6	1	4	13	1	0	28	1997
18.0849	1	0	0	1	1808	5	1	1	4	15	1	0	28	1997
18.0851	1	0	0	1	1808	5	3	1	4	14	1	0	28	1997
18.0854	1	0	0	1	1808	5	5	1	4	13	1	0	28	1997
18.0856	1	0	0	1	1808	5	7	1	4	15	1	0	28	1997
18.086	1	0	0	1	1808	6	2	1	4	14	1	0	28	1997
18.0862	1	0	0	1	1808	6	4	1	4	15	1	0	28	1997
18.0865	1	0	0	1	1808	6	6	1	4	13	1	0	28	1997
18.0869	1	0	0	1	1808	7	1	1	4	15	1	0	28	1997
18.0871	1	0	0	1	1808	7	3	1	4	14	1	0	28	1997
18.0874	1	0	0	1	1808	7	5	1	4	13	1	0	28	1997
18.0876	1	0	0	1	1808	7	7	1	4	15	1	0	28	1997
18.088	1	0	0	1	1808	8	2	1	4	14	1	0	28	1997
18.0882	1	0	0	1	1808	8	4	1	4	15	1	0	28	1997
18.0885	1	0	0	1	1808	8	6	1	4	13	1	0	28	1997
18.0889	1	0	0	1	1808	9	1	1	4	15	1	0	28	1997
18.0891	1	0	0	1	1808	9	3	1	4	14	1	0	28	1997
18.0894	1	0	0	1	1808	9	5	1	4	13	1	0	28	1997
18.0896	1	0	0	1	1808	9	7	1	4	15	1	0	28	1997
18.09	1	0	0	1	1809	0	2	1	4	14	1	0	28	1997
18.0903	1	0	0	1	1809	0	4	1	4	15	1	0	28	1997
18.0905	1	0	0	1	1809	0	6	1	4	13	1	0	28	1997
18.0909	1	0	0	1	1809	1	1	1	4	15	1	0	28	1997
18.0911	1	0	0	1	1809	1	3	1	4	14	1	0	28	1997
18.0914	1	0	0	1	1809	1	5	1	4	13	1	0	28	1997
18.0916	1	0	0	1	1809	1	7	1	4	15	1	0	28	1997
18.092	1	0	0	1	1809	2	2	1	4	14	1	0	28	1997
18.0922	1	0	0	1	1809	2	4	1	4	15	1	0	28	1997
18.0925	1	0	0	1	1809	2	6	1	4	13	1	0	28	1997
18.0929	1	0	0	1	1809	3	1	1	4	15	1	0	28	1997
18.0931	1	0	0	1	1809	3	3	1	4	14	1	0	28	1997
18.0934	1	0	0	1	1809	3	5	1	4	13	1	0	28	1997
18.0938	1	0	0	1	1809	4	0	1	4	15	1	0	28	1997
18.094	1	0	0	1	1809	4	2	1	4	14	1	0	28	1997
18.0942	1	0	0	1	1809	4	4	1	4	13	1	0	28	1997
18.0945	1	0	0	1	1809	4	6	1	4	15	1	0	28	1997
18.0949	1	0	0	1	1809	5	1	1	4	14	1	0	28	1997
18.0951	1	0	0	1	1809	5	3	1	4	15	1	0	28	1997
18.0954	1	0	0	1	1809	5	5	1	4	13	1	0	28	1997
18.0957	1	0	0	1	1809	6	0	1	4	15	1	0	28	1997
18.096	1	0	0	1	1809	6	2	1	4	14	1	0	28	1997
18.0963	1	0	0	1	1809	6	4	1	4	13	1	0	28	1997
18.0965	1	0	0	1	1809	6	6	1	4	15	1	0	28	1997
18.0969	1	0	0	1	1809	7	1	1	4	14	1	0	28	1997
18.0971	1	0	0	1	1809	7	3	1	4	15	1	0	28	1997
18.0974	1	0	0	1	1809	7	5	1	4	13	1	0	28	1997
18.0978	1	0	0	1	1809	8	0	1	4	15	1	0	28	1997
18.098	1	0	0	1	1809	8	2	1	4	14	1	0	28	1997
18.0983	1	0	0	1	1809	8	4	1	4	13	1	0	28	1997
18.0985	1	0	0	1	1809	8	6	1	4	15	1	0	28	1997
18.0989	1	0	0	1	1809	9	1	1	4	14	1	0	28	1997
18.0991	1	0	0	1	1809	9	3	1	4	15	1	0	28	1997
18.0994	1	0	0	1	1809	9	5	1	4	13	1	0	28	1997
18.0998	1	0	0	1	1810	0	0	1	4	15	1	0	28	1997
18.1	1	0	0	1	1810	0	2	1	4	14	1	0	28	1997
18.1002	1	0	0	1	1810	0	4	1	4	13	1	0	28	1997
18.1005	1	0	0	1	1810	0	6	1	4	15	1	0	28	1997
18.1009	1	0	0	1	1810	1	1	1	4	14	1	0	28	1997
18.1011	1	0	0	1	1810	1	3	1	4	15	1	0	28	1997
18.1014	1	0	0	1	1810	1	5	1	4	13	1	0	28	1997
18.1017	1	0	0	1	1810	2	0	1	4	15	1	0	28	1997
18.102	1	0	0	1	1810	2	2	1	4	14	1	0	28	1997
18.1023	1	0	0	1	1810	2	4	1	4	13	1	0	28	1997
18.1025	1	0	0	1	1810	2	6	1	4	15	1	0	28	1997
18.1029	1	0	0	1	1810	3	1	1	4	14	1	0	28	1997
18.1031	1	0	0	1	1810	3	3	1	4	15	1	0	28	1997
18.1034	1	0	0	1	1810	3	5	1	4	13	1	0	28	1997
18.1038	1	0	0	1	1810	4	0	1	4	15	1	0	28	1997
18.104	1	0	0	1	1810	4	2	1	4	14	1	0	28	1997
18.1043	1	0	0	1	1810	4	4	1	4	13	1	0	28	1997
18.1045	1	0	0	1	1810	4	6	1	4	15	1	0	28	1997
18.1049	1	0	0	1	1810	5	1	1	4	14	1	0	28	1997
18.1051	1	0	0	1	1810	5	3	1	4	15	1	0	28	1997
18.1054	1	0	0	1	1810	5	5	1	4	13	1	0	28	1997
18.1058	1	0	0	1	1810	6	0	1	4	15	1	0	28	1997
18.106	1	0	0	1	1810	6	2	1	4	14	1	0	28	1997
18.1062	1	0	0	1	1810	6	4	1	4	13	1	0	28	1997
18.1066	1	0	0	1	1810	6	7	1	4	15	1	0	28	1997
18.1069	1	0	0	1	1810	7	1	1	4	14	1	0	28	1997
18.1071	1	0	0	1	1810	7	3	1	4	13	1	0	28	1997
18.1074	1	0	0	1	1810	7	5	1	4	15	1	0	28	1997
18.1077	1	0	0	1	1810	8	0	1	4	14	1	0	28	1997
18.108	1	0	0	1	1810	8	2	1	4	15	1	0	28	1997
18.1083	1	0	0	1	1810	8	4	1	4	13	1	0	28	1997
18.1086	1	0	0	1	1810	8	7	1	4	15	1	0	28	1997
18.1089	1	0	0	1	1810	9	1	1	4	14	1	0	28	1997
18.1091	1	0	0	1	1810	9	3	1	4	13	1	0	28	1997
18.1094	1	0	0	1	1810	9	5	1	4	15	1	0	28	1997
18.1097	1	0	0	1	1811	0	0	1	4	14	1	0	28	1997
18.11	1	0	0	1	1811	0	2	1	4	15	1	0	28	1997
18.1103	1	0	0	1	1811	0	4	1	4	13	1	0	28	1997
18.1106	1	0	0	1	1811	0	7	1	4	15	1	0	28	1997
18.1109	1	0	0	1	1811	1	1	1	4	14	1	0	28	1997
18.1111	1	0	0	1	1811	1	3	1	4	13	1	0	28	1997
18.1114	1	0	0	1	1811	1	5	1	4	15	1	0	28	1997
18.1118	1	0	0	1	1811	2	0	1	4	14	1	0	28	1997
18.112	1	0	0	1	1811	2	2	1	4	15	1	0	28	1997
18.1122	1	0	0	1	1811	2	4	1	4	13	1	0	28	1997
18.1126	1	0	0	1	1811	2	7	1	4	15	1	0	28	1997
18.1129	1	0	0	1	1811	3	1	1	4	14	1	0	28	1997
18.1131	1	0	0	1	1811	3	3	1	4	13	1	0	28	1997
18.1134	1	0	0	1	1811	3	5	1	4	15	1	0	28	1997
18.1137	1	0	0	1	1811	4	0	1	4	14	1	0	28	1997
18.114	1	0	0	1	1811	4	2	1	4	15	1	0	28	1997
18.1142	1	0	0	1	1811	4	4	1	4	13	1	0	28	1997
18.1146	1	0	0	1	1811	4	7	1	4	15	1	0	28	1997
18.1149	1	0	0	1	1811	5	1	1	4	14	1	0	28	1997
18.1151	1	0	0	1	1811	5	3	1	4	13	1	0	28	1997
18.1154	1	0	0	1	1811	5	5	1	4	15	1	0	28	1997
18.1157	1	0	0	1	1811	6	0	1	4	14	1	0	28	1997
18.116	1	0	0	1	1811	6	2	1	4	15	1	0	28	1997
18.1163	1	0	0	1	1811	6	4	1	4	13	1	0	28	1997
18.1166	1	0	0	1	1811	6	7	1	4	15	1	0	28	1997
18.1169	1	0	0	1	1811	7	1	1	4	14	1	0	28	1997
18.1171	1	0	0	1	1811	7	3	1	4	13	1	0	28	1997
18.1174	1	0	0	1	1811	7	5	1	4	15	1	0	28	1997
18.1178	1	0	0	1	1811	8	0	1	4	14	1	0	28	1997
18.118	1	0	0	1	1811	8	2	1	4	15	1	0	28	1997
18.1182	1	0	0	1	1811	8	4	1	4	13	1	0	28	1997
18.1186	1	0	0	1	1811	8	7	1	4	15	1	0	28	1997
18.1189	1	0	0	1	1811	9	1	1	4	14	1	0	28	1997
18.1191	1	0	0	1	1811	9	3	1	4	13	1	0	28	1997
18.1194	1	0	0	1	1811	9	5	1	4	15	1	0	28	1997
18.1197	1	0	0	1	1812	0	0	1	4	14	1	0	28	1997
18.12	1	0	0	1	1812	0	2	1	4	15	1	0	28	1997
18.1202	1	0	0	1	1812	0	4	1	4	13	1	0	28	1997
18.1206	1	0	0	1	1812	0	7	1	4	15	1	0	28	1997
18.1209	1	0	0	1	1812	1	1	1	4	14	1	0	28	1997
18.1211	1	0	0	1	1812	1	3	1	4	13	1	0	28	1997
18.1215	1	0	0	1	1812	1	6	1	4	15	1	0	28	1997
18.1217	1	0	0	1	1812	2	0	1	4	14	1	0	28	1997
18.122	1	0	0	1	1812	2	2	1	4	13	1	0	28	1997
18.1223	1	0	0	1	1812	2	4	1	4	15	1	0	28	1997
18.1226	1	0	0	1	1812	2	7	1	4	14	1	0	28	1997
18.1229	1	0	0	1	1812	3	1	1	4	15	1	0	28	1997
18.1231	1	0	0	1	1812	3	3	1	4	13	1	0	28	1997
18.1235	1	0	0	1	1812	3	6	1	4	15	1	0	28	1997
18.1238	1	0	0	1	1812	4	0	1	4	14	1	0	28	1997
18.124	1	0	0	1	1812	4	2	1	4	13	1	0	28	1997
18.1242	1	0	0	1	1812	4	4	1	4	15	1	0	28	1997
18.1246	1	0	0	1	1812	4	7	1	4	14	1	0	28	1997
18.1249	1	0	0	1	1812	5	1	1	4	15	1	0	28	1997
18.1251	1	0	0	1	1812	5	3	1	4	13	1	0	28	1997
18.1255	1	0	0	1	1812	5	6	1	4	15	1	0	28	1997
18.1258	1	0	0	1	1812	6	0	1	4	14	1	0	28	1997
18.126	1	0	0	1	1812	6	2	1	4	13	1	0	28	1997
18.1262	1	0	0	1	1812	6	4	1	4	15	1	0	28	1997
18.1266	1	0	0	1	1812	6	7	1	4	14	1	0	28	1997
18.1269	1	0	0	1	1812	7	1	1	4	15	1	0	28	1997
18.1271	1	0	0	1	1812	7	3	1	4	13	1	0	28	1997
18.1275	1	0	0	1	1812	7	6	1	4	15	1	0	28	1997
18.1277	1	0	0	1	1812	8	0	1	4	14	1	0	28	1997
18.128	1	0	0	1	1812	8	2	1	4	13	1	0	28	1997
18.1283	1	0	0	1	1812	8	4	1	4	15	1	0	28	1997
18.1286	1	0	0	1	1812	8	7	1	4	14	1	0	28	1997
18.1289	1	0	0	1	1812	9	1	1	4	15	1	0	28	1997
18.1291	1	0	0	1	1812	9	3	1	4	13	1	0	28	1997
18.1295	1	0	0	1	1812	9	6	1	4	15	1	0	28	1997
18.1298	1	0	0	1	1813	0	0	1	4	14	1	0	28	1997
18.13	1	0	0	1	1813	0	2	1	4	13	1	0	28	1997
18.1303	1	0	0	1	1813	0	4	1	4	15	1	0	28	1997
18.1306	1	0	0	1	1813	0	7	1	4	14	1	0	28	1997
18.1309	1	0	0	1	1813	1	1	1	4	15	1	0	28	1997
18.1311	1	0	0	1	1813	1	3	1	4	13	1	0	28	1997
18.1315	1	0	0	1	1813	1	6	1	4	15	1	0	28	1997
18.1318	1	0	0	1	1813	2	0	1	4	14	1	0	28	1997
18.132	1	0	0	1	1813	2	2	1	4	13	1	0	28	1997
18.1322	1	0	0	1	1813	2	4	1	4	15	1	0	28	1997
18.1326	1	0	0	1	1813	2	7	1	4	14	1	0	28	1997
18.1329	1	0	0	1	1813	3	1	1	4	15	1	0	28	1997
18.1331	1	0	0	1	1813	3	3	1	4	13	1	0	28	1997
18.1335	1	0	0	1	1813	3	6	1	4	15	1	0	28	1997
18.1337	1	0	0	1	1813	4	0	1	4	14	1	0	28	1997
18.134	1	0	0	1	1813	4	2	1	4	13	1	0	28	1997
18.1344	1	0	0	1	1813	4	5	1	4	15	1	0	28	1997
18.1346	1	0	0	1	1813	4	7	1	4	14	1	0	28	1997
18.1349	1	0	0	1	1813	5	1	1	4	13	1	0	28	1997
18.1351	1	0	0	1	1813	5	3	1	4	15	1	0	28	1997
18.1355	1	0	0	1	1813	5	6	1	4	14	1	0	28	1997
18.1358	1	0	0	1	1813	6	0	1	4	15	1	0	28	1997
18.136	1	0	0	1	1813	6	2	1	4	13	1	0	28	1997
18.1364	1	0	0	1	1813	6	5	1	4	15	1	0	28	1997
18.1366	1	0	0	1	1813	6	7	1	4	14	1	0	28	1997
18.1369	1	0	0	1	1813	7	1	1	4	13	1	0	28	1997
18.1371	1	0	0	1	1813	7	3	1	4	15	1	0	28	1997
18.1375	1	0	0	1	1813	7	6	1	4	14	1	0	28	1997
18.1378	1	0	0	1	1813	8	0	1	4	15	1	0	28	1997
18.138	1	0	0	1	1813	8	2	1	4	13	1	0	28	1997
18.1384	1	0	0	1	1813	8	5	1	4	15	1	0	28	1997
18.1386	1	0	0	1	1813	8	7	1	4	14	1	0	28	1997
18.1389	1	0	0	1	1813	9	1	1	4	13	1	0	28	1997
18.1391	1	0	0	1	1813	9	3	1	4	15	1	0	28	1997
18.1395	1	0	0	1	1813	9	6	1	4	14	1	0	28	1997
18.1397	1	0	0	1	1814	0	0	1	4	15	1	0	28	1997
18.14	1	0	0	1	1814	0	2	1	4	13	1	0	28	1997
18.1404	1	0	0	1	1814	0	5	1	4	15	1	0	28	1997
18.1406	1	0	0	1	1814	0	7	1	4	14	1	0	28	1997
18.1409	1	0	0	1	1814	1	1	1	4	13	1	0	28	1997
18.1411	1	0	0	1	1814	1	3	1	4	15	1	0	28	1997
18.1415	1	0	0	1	1814	1	6	1	4	14	1	0	28	1997
18.1417	1	0	0	1	1814	2	0	1	4	15	1	0	28	1997
18.142	1	0	0	1	1814	2	2	1	4	13	1	0	28	1997
18.1424	1	0	0	1	1814	2	5	1	4	15	1	0	28	1997
18.1426	1	0	0	1	1814	2	7	1	4	14	1	0	28	1997
18.1429	1	0	0	1	1814	3	1	1	4	13	1	0	28	1997
18.1431	1	0	0	1	1814	3	3	1	4	15	1	0	28	1997
18.1435	1	0	0	1	1814	3	6	1	4	14	1	0	28	1997
18.1438	1	0	0	1	1814	4	0	1	4	15	1	0	28	1997
18.144	1	0	0	1	1814	4	2	1	4	13	1	0	28	1997
18.1444	1	0	0	1	1814	4	5	1	4	15	1	0	28	1997
18.1446	1	0	0	1	1814	4	7	1	4	14	1	0	28	1997
18.1449	1	0	0	1	1814	5	1	1	4	13	1	0	28	1997
18.1451	1	0	0	1	1814	5	3	1	4	15	1	0	28	1997
18.1455	1	0	0	1	1814	5	6	1	4	14	1	0	28	1997
18.1457	1	0	0	1	1814	6	0	1	4	15	1	0	28	1997
18.146	1	0	0	1	1814	6	2	1	4	13	1	0	28	1997
18.1464	1	0	0	1	1814	6	5	1	4	15	1	0	28	1997
18.1466	1	0	0	1	1814	6	7	1	4	14	1	0	28	1997
18.1469	1	0	0	1	1814	7	1	1	4	13	1	0	28	1997
18.1472	1	0	0	1	1814	7	4	1	4	15	1	0	28	1997
18.1475	1	0	0	1	1814	7	6	1	4	14	1	0	28	1997
18.1477	1	0	0	1	1814	8	0	1	4	13	1	0	28	1997
18.148	1	0	0	1	1814	8	2	1	4	15	1	0	28	1997
18.1484	1	0	0	1	1814	8	5	1	4	14	1	0	28	1997
18.1486	1	0	0	1	1814	8	7	1	4	15	1	0	28	1997
18.1489	1	0	0	1	1814	9	1	1	4	13	1	0	28	1997
18.1492	1	0	0	1	1814	9	4	1	4	15	1	0	28	1997
18.1495	1	0	0	1	1814	9	6	1	4	14	1	0	28	1997
18.1498	1	0	0	1	1815	0	0	1	4	13	1	0	28	1997
18.15	1	0	0	1	1815	0	2	1	4	15	1	0	28	1997
18.1504	1	0	0	1	1815	0	5	1	4	14	1	0	28	1997
18.1506	1	0	0	1	1815	0	7	1	4	15	1	0	28	1997
18.1509	1	0	0	1	1815	1	1	1	4	13	1	0	28	1997
18.1513	1	0	0	1	1815	1	4	1	4	15	1	0	28	1997
18.1515	1	0	0	1	1815	1	6	1	4	14	1	0	28	1997
18.1517	1	0	0	1	1815	2	0	1	4	13	1	0	28	1997
18.152	1	0	0	1	1815	2	2	1	4	15	1	0	28	1997
18.1524	1	0	0	1	1815	2	5	1	4	14	1	0	28	1997
18.1526	1	0	0	1	1815	2	7	1	4	15	1	0	28	1997
18.1529	1	0	0	1	1815	3	1	1	4	13	1	0	28	1997
18.1532	1	0	0	1	1815	3	4	1	4	15	1	0	28	1997
18.1535	1	0	0	1	1815	3	6	1	4	14	1	0	28	1997
18.1537	1	0	0	1	1815	4	0	1	4	13	1	0	28	1997
18.154	1	0	0	1	1815	4	2	1	4	15	1	0	28	1997
18.1544	1	0	0	1	1815	4	5	1	4	14	1	0	28	1997
18.1546	1	0	0	1	1815	4	7	1	4	15	1	0	28	1997
18.1549	1	0	0	1	1815	5	1	1	4	13	1	0	28	1997
18.1552	1	0	0	1	1815	5	4	1	4	15	1	0	28	1997
18.1555	1	0	0	1	1815	5	6	1	4	14	1	0	28	1997
18.1558	1	0	0	1	1815	6	0	1	4	13	1	0	28	1997
18.156	1	0	0	1	1815	6	2	1	4	15	1	0	28	1997
18.1564	1	0	0	1	1815	6	5	1	4	14	1	0	28	1997
18.1566	1	0	0	1	1815	6	7	1	4	15	1	0	28	1997
18.1569	1	0	0	1	1815	7	1	1	4	13	1	0	28	1997
18.1573	1	0	0	1	1815	7	4	1	4	15	1	0	28	1997
18.1575	1	0	0	1	1815	7	6	1	4	14	1	0	28	1997
18.1578	1	0	0	1	1815	8	0	1	4	13	1	0	28	1997
18.158	1	0	0	1	1815	8	2	1	4	15	1	0	28	1997
18.1584	1	0	0	1	1815	8	5	1	4	14	1	0	28	1997
18.1586	1	0	0	1	1815	8	7	1	4	15	1	0	28	1997
18.1589	1	0	0	1	1815	9	1	1	4	13	1	0	28	1997
18.1593	1	0	0	1	1815	9	4	1	4	15	1	0	28	1997
18.1595	1	0	0	1	1815	9	6	1	4	14	1	0	28	1997
18.1597	1	0	0	1	1816	0	0	1	4	13	1	0	28	1997
18.1601	1	0	0	1	1816	0	3	1	4	15	1	0	28	1997
18.1604	1	0	0	1	1816	0	5	1	4	14	1	0	28	1997
18.1606	1	0	0	1	1816	0	7	1	4	13	1	0	28	1997
18.1609	1	0	0	1	1816	1	1	1	4	15	1	0	28	1997
18.1612	1	0	0	1	1816	1	4	1	4	14	1	0	28	1997
18.1615	1	0	0	1	1816	1	6	1	4	15	1	0	28	1997
18.1618	1	0	0	1	1816	2	0	1	4	13	1	0	28	1997
18.1621	1	0	0	1	1816	2	3	1	4	15	1	0	28	1997
18.1624	1	0	0	1	1816	2	5	1	4	14	1	0	28	1997
18.1626	1	0	0	1	1816	2	7	1	4	13	1	0	28	1997
18.1629	1	0	0	1	1816	3	1	1	4	15	1	0	28	1997
18.1633	1	0	0	1	1816	3	4	1	4	14	1	0	28	1997
18.1635	1	0	0	1	1816	3	6	1	4	15	1	0	28	1997
18.1638	1	0	0	1	1816	4	0	1	4	13	1	0	28	1997
18.1641	1	0	0	1	1816	4	3	1	4	15	1	0	28	1997
18.1644	1	0	0	1	1816	4	5	1	4	14	1	0	28	1997
18.1646	1	0	0	1	1816	4	7	1	4	13	1	0	28	1997
18.1649	1	0	0	1	1816	5	1	1	4	15	1	0	28	1997
18.1653	1	0	0	1	1816	5	4	1	4	14	1	0	28	1997
18.1655	1	0	0	1	1816	5	6	1	4	15	1	0	28	1997
18.1657	1	0	0	1	1816	6	0	1	4	13	1	0	28	1997
18.1661	1	0	0	1	1816	6	3	1	4	15	1	0	28	1997
18.1664	1	0	0	1	1816	6	5	1	4	14	1	0	28	1997
18.1666	1	0	0	1	1816	6	7	1	4	13	1	0	28	1997
18.1669	1	0	0	1	1816	7	1	1	4	15	1	0	28	1997
18.1672	1	0	0	1	1816	7	4	1	4	14	1	0	28	1997
18.1675	1	0	0	1	1816	7	6	1	4	15	1	0	28	1997
18.1678	1	0	0	1	1816	8	0	1	4	13	1	0	28	1997
18.1681	1	0	0	1	1816	8	3	1	4	15	1	0	28	1997
18.1684	1	0	0	1	1816	8	5	1	4	14	1	0	28	1997
18.1686	1	0	0	1	1816	8	7	1	4	13	1	0	28	1997
18.1689	1	0	0	1	1816	9	1	1	4	15	1	0	28	1997
18.1693	1	0	0	1	1816	9	4	1	4	14	1	0	28	1997
18.1695	1	0	0	1	1816	9	6	1	4	15	1	0	28	1997
18.1698	1	0	0	1	1817	0	0	1	4	13	1	0	28	1997
18.1701	1	0	0	1	1817	0	3	1	4	15	1	0	28	1997
18.1704	1	0	0	1	1817	0	5	1	4	14	1	0	28	1997
18.1706	1	0	0	1	1817	0	7	1	4	13	1	0	28	1997
18.1709	1	0	0	1	1817	1	1	1	4	15	1	0	28	1997
18.1713	1	0	0	1	1817	1	4	1	4	14	1	0	28	1997
18.1715	1	0	0	1	1817	1	6	1	4	15	1	0	28	1997
18.1717	1	0	0	1	1817	2	0	1	4	13	1	0	28	1997
18.1721	1	0	0	1	1817	2	3	1	4	15	1	0	28	1997
18.1724	1	0	0	1	1817	2	5	1	4	14	1	0	28	1997
18.1726	1	0	0	1	1817	2	7	1	4	13	1	0	28	1997
18.1729	1	0	0	1	1817	3	1	1	4	15	1	0	28	1997
18.1732	1	0	0	1	1817	3	4	1	4	14	1	0	28	1997
18.1735	1	0	0	1	1817	3	6	1	4	15	1	0	28	1997
18.1737	1	0	0	1	1817	4	0	1	4	13	1	0	28	1997
18.1741	1	0	0	1	1817	4	3	1	4	15	1	0	28	1997
18.1744	1	0	0	1	1817	4	5	1	4	14	1	0	28	1997
18.1746	1	0	0	1	1817	4	7	1	4	13	1	0	28	1997
18.175	1	0	0	1	1817	5	2	1	4	15	1	0	28	1997
18.1752	1	0	0	1	1817	5	4	1	4	14	1	0	28	1997
18.1755	1	0	0	1	1817	5	6	1	4	13	1	0	28	1997
18.1758	1	0	0	1	1817	6	0	1	4	15	1	0	28	1997
18.1761	1	0	0	1	1817	6	3	1	4	14	1	0	28	1997
18.1764	1	0	0	1	1817	6	5	1	4	15	1	0	28	1997
18.1766	1	0	0	1	1817	6	7	1	4	13	1	0	28	1997
18.177	1	0	0	1	1817	7	2	1	4	15	1	0	28	1997
18.1773	1	0	0	1	1817	7	4	1	4	14	1	0	28	1997
18.1775	1	0	0	1	1817	7	6	1	4	13	1	0	28	1997
18.1777	1	0	0	1	1817	8	0	1	4	15	1	0	28	1997
18.1781	1	0	0	1	1817	8	3	1	4	14	1	0	28	1997
18.1784	1	0	0	1	1817	8	5	1	4	15	1	0	28	1997
18.1786	1	0	0	1	1817	8	7	1	4	13	1	0	28	1997
18.179	1	0	0	1	1817	9	2	1	4	15	1	0	28	1997
18.1792	1	0	0	1	1817	9	4	1	4	14	1	0	28	1997
18.1795	1	0	0	1	1817	9	6	1	4	13	1	0	28	1997
18.1797	1	0	0	1	1818	0	0	1	4	15	1	0	28	1997
18.1801	1	0	0	1	1818	0	3	1	4	14	1	0	28	1997
18.1804	1	0	0	1	1818	0	5	1	4	15	1	0	28	1997
18.1806	1	0	0	1	1818	0	7	1	4	13	1	0	28	1997
18.181	1	0	0	1	1818	1	2	1	4	15	1	0	28	1997
18.1812	1	0	0	1	1818	1	4	1	4	14	1	0	28	1997
18.1815	1	0	0	1	1818	1	6	1	4	13	1	0	28	1997
18.1818	1	0	0	1	1818	2	0	1	4	15	1	0	28	1997
18.1821	1	0	0	1	1818	2	3	1	4	14	1	0	28	1997
18.1824	1	0	0	1	1818	2	5	1	4	15	1	0	28	1997
18.1826	1	0	0	1	1818	2	7	1	4	13	1	0	28	1997
18.183	1	0	0	1	1818	3	2	1	4	15	1	0	28	1997
18.1833	1	0	0	1	1818	3	4	1	4	14	1	0	28	1997
18.1835	1	0	0	1	1818	3	6	1	4	13	1	0	28	1997
18.1837	1	0	0	1	1818	4	0	1	4	15	1	0	28	1997
18.1841	1	0	0	1	1818	4	3	1	4	14	1	0	28	1997
18.1844	1	0	0	1	1818	4	5	1	4	15	1	0	28	1997
18.1846	1	0	0	1	1818	4	7	1	4	13	1	0	28	1997
18.185	1	0	0	1	1818	5	2	1	4	15	1	0	28	1997
18.1852	1	0	0	1	1818	5	4	1	4	14	1	0	28	1997
18.1855	1	0	0	1	1818	5	6	1	4	13	1	0	28	1997
18.1857	1	0	0	1	1818	6	0	1	4	15	1	0	28	1997
18.1861	1	0	0	1	1818	6	3	1	4	14	1	0	28	1997
18.1864	1	0	0	1	1818	6	5	1	4	15	1	0	28	1997
18.1866	1	0	0	1	1818	6	7	1	4	13	1	0	28	1997
18.187	1	0	0	1	1818	7	2	1	4	15	1	0	28	1997
18.1872	1	0	0	1	1818	7	4	1	4	14	1	0	28	1997
18.1875	1	0	0	1	1818	7	6	1	4	13	1	0	28	1997
18.1879	1	0	0	1	1818	8	1	1	4	15	1	0	28	1997
18.1881	1	0	0	1	1818	8	3	1	4	14	1	0	28	1997
18.1884	1	0	0	1	1818	8	5	1	4	13	1	0	28	1997
18.1886	1	0	0	1	1818	8	7	1	4	15	1	0	28	1997
